zeo_id,largest_included_sphere,largest_free_sphere,largest_included_sphere_along_free_sphere_path,Unitcell_volume:,Density:,ASA_A^2:,NASA_A^2:,num_1d_chan,num_2d_chan,num_3d_chan,num_chan
h8245191,5.00206,3.60688,5.00206,3315.59,1.92587,299.968,18.4498,2,0,0,2
h8245197,4.40792,2.96393,4.39026,3256.2,1.961,275.444,23.6211,0,0,0,0
h8245198,4.9173,3.61436,4.9173,2958.9,1.88827,207.104,94.92,2,0,0,2
h8245199,5.56885,4.99204,5.56885,2601.43,1.84093,212.493,30.6419,2,0,0,2
h8245200,5.4262,3.85502,5.4262,2503.75,1.91275,175.507,45.2079,2,0,0,2
h8245204,4.75047,2.85808,3.71013,2541.27,1.88451,139.233,70.5852,0,0,0,0
h8245206,5.96459,5.48741,5.95247,2464.34,1.94334,165.468,27.5734,2,0,0,2
h8245208,4.69837,3.19135,4.44395,3345.45,1.90868,338.307,13.8493,6,0,0,6
h8245212,4.34722,3.22862,4.12145,3393.11,1.88187,357.342,0.114909,6,0,0,6
h8245222,4.8876,3.58587,4.8876,2849.28,1.96093,206.729,66.4215,2,0,0,2
h8245226,5.4375,4.20206,5.40325,3447.41,1.85223,215.49,90.8911,2,0,0,2
h8245233,4.43171,3.43847,4.43171,3312.36,1.92775,327.547,0.0,6,0,0,6
h8245244,4.29492,2.9676,4.29492,2529.38,1.89337,139.643,87.5745,0,0,0,0
h8245245,5.07535,3.06018,5.07535,3253.49,1.96263,257.857,23.1938,2,0,0,2
h8245249,5.2578,3.92696,4.60236,3455.24,1.84803,391.073,8.49179,2,0,0,2
h8245252,4.4175,2.96251,4.25075,3262.09,1.95746,274.627,0.894728,0,0,0,0
h8245253,5.45397,3.60628,5.45397,3311.61,1.92819,247.101,84.5376,2,0,0,2
h8245255,5.49799,4.55415,5.49587,3270.7,1.9523,193.736,30.0012,2,0,0,2
h8245260,4.0911,3.15456,4.07651,2554.76,1.87456,276.205,0.0,6,0,0,6
h8245266,4.39278,3.0235,3.82418,2092.51,1.90722,117.933,49.0036,2,0,0,2
h8245270,4.46774,2.9713,4.46051,3311.85,1.92805,155.422,85.1664,0,0,0,0
h8245271,4.3139,3.06717,4.3139,2024.96,1.97084,170.789,0.0,2,0,0,2
h8245272,4.49979,3.32147,4.32663,3257.09,1.96046,293.046,0.0,6,0,0,6
h8245279,5.00082,3.43779,5.00082,2850.42,1.96014,161.822,44.9995,2,0,0,2
h8245282,5.30824,4.20386,5.03338,2156.09,1.85098,169.628,27.6633,2,0,0,2
h8245285,4.5536,2.88749,4.52958,1968.34,2.02753,95.0936,16.1155,0,0,0,0
h8245287,4.64656,3.38959,4.22079,3248.66,1.96555,225.937,35.8539,2,0,0,2
h8245298,4.22711,3.05614,4.21899,2056.57,1.94055,106.907,29.3534,2,0,0,2
h8245308,5.73786,4.81207,5.73252,3325.6,1.92007,234.647,16.7532,2,0,0,2
h8245316,4.87381,3.26143,4.63563,3269.19,1.9532,134.976,60.8372,2,0,0,2
h8245317,4.21708,3.33293,4.20506,2510.0,1.90799,225.829,7.3944,2,0,0,2
h8245340,6.04257,5.02068,5.73862,3377.05,1.89082,234.284,34.2799,2,0,0,2
h8245341,4.90189,3.25611,4.81887,2571.34,1.86247,235.467,28.1795,2,0,0,2
h8245344,4.62363,3.50859,4.3321,2539.23,1.88602,260.317,4.89723,2,0,0,2
h8245346,5.65485,3.0896,5.46352,2481.6,1.92983,275.347,0.139457,2,0,0,2
h8245348,5.75974,4.50511,5.75974,3208.46,1.99018,226.811,15.6193,2,0,0,2
h8245350,4.48328,3.24994,4.47664,3245.63,1.96739,229.974,23.2002,2,0,0,2
h8245352,5.85162,4.54549,5.60362,3446.05,1.85296,241.075,59.3738,2,0,0,2
h8245354,5.39747,4.53773,5.22175,2556.53,1.87326,220.058,16.3082,2,0,0,2
h8245358,4.41043,3.37193,4.41043,2480.02,1.93105,198.267,15.447,2,0,0,2
h8245364,5.25363,4.04468,5.25314,2107.36,1.89378,177.219,15.9557,2,0,0,2
h8245371,5.82741,4.26164,5.82741,3297.69,1.93633,227.01,21.4301,2,0,0,2
h8245372,4.78444,3.79382,4.62948,2096.78,1.90333,200.902,0.0,2,0,0,2
h8245388,5.00603,3.72861,5.00603,3212.71,1.98754,263.198,8.64951,2,0,0,2
h8245395,5.28194,3.86858,5.28194,2484.97,1.92721,178.513,42.8779,2,0,0,2
h8245397,4.6039,3.71279,4.6039,2447.76,1.9565,157.396,40.9073,2,0,0,2
h8245398,5.04365,3.98857,5.04365,2808.61,1.98932,158.667,42.3195,2,0,0,2
h8245400,5.61163,4.71268,5.58539,2731.4,2.04555,197.844,12.6687,2,0,0,2
h8245405,4.31013,3.108,4.27024,2627.04,2.12682,127.862,0.0,2,0,0,2
h8245410,4.543,2.93923,4.543,2928.0,1.90821,133.41,97.6866,0,0,0,0
h8245411,5.89964,4.94692,5.88513,3553.75,1.79681,389.545,20.4048,2,0,0,2
h8245413,6.65315,5.61873,6.65315,3595.04,1.77617,336.826,102.649,2,0,0,2
h8245417,4.41718,3.27009,4.20837,2650.64,1.80675,328.715,4.73951,6,0,0,6
h8245418,5.25382,3.57192,5.19785,2936.33,1.90279,192.335,46.6864,2,0,0,2
h8245426,4.52473,3.12936,4.52473,2956.76,1.88964,412.462,0.0,2,0,0,2
h8245429,5.60419,3.22912,5.59653,3079.43,1.81437,436.383,0.0,2,0,0,2
h8245433,5.73577,5.00649,5.73577,2583.38,1.85379,226.155,6.92065,2,0,0,2
h8245441,4.51399,3.23008,4.37809,2830.85,1.97369,208.674,2.56038,2,0,0,2
h8245442,4.60536,3.1722,4.58841,1743.37,1.83133,213.914,0.139457,4,0,0,4
h8245445,4.37966,3.2866,4.35981,2840.76,1.9668,209.134,1.3131,2,0,0,2
h8245457,6.10328,4.81567,5.89139,3226.42,1.97909,246.916,11.3639,2,0,0,2
h8245460,4.52926,2.90046,4.52926,2823.43,1.97888,115.166,72.8318,0,0,0,0
h8245466,5.73018,5.04406,5.72817,2555.12,1.87429,224.345,1.57007,2,0,0,2
h8245467,4.71714,3.19075,4.71714,3261.96,1.95753,138.206,96.4358,2,0,0,2
h8245477,5.24228,4.02366,5.24228,2811.52,1.98726,147.686,34.7798,2,0,0,2
h8245482,4.19236,3.28897,4.03701,2834.4,1.97122,108.611,82.3573,2,0,0,2
h8245484,4.69061,3.31744,4.69061,2463.72,1.94383,159.76,49.7179,2,0,0,2
h8245493,4.3033,3.03476,4.3033,2479.99,1.93107,204.368,3.80245,2,0,0,2
h8245494,4.80471,3.26495,4.58593,2526.45,1.89556,133.376,59.1866,2,0,0,2
h8245495,4.54775,3.17391,4.54775,3173.39,2.01217,213.534,0.982482,2,0,0,2
h8245502,4.53693,3.07726,4.53508,2337.05,2.04918,117.33,0.938605,2,0,0,2
h8245504,4.22998,2.9489,4.22998,2327.55,2.05755,104.685,18.6199,0,0,0,0
h8245507,4.88581,3.55002,4.88448,2582.04,1.85475,218.428,51.87,2,0,0,2
h8245514,5.12989,4.03235,5.12713,2074.33,1.92393,155.209,19.3089,2,0,0,2
h8245522,4.35016,3.54118,4.14714,2472.93,1.93659,142.213,27.3302,2,0,0,2
h8245523,4.48288,3.44995,4.42043,2866.01,1.94948,229.023,0.946431,2,0,0,2
h8245530,4.55749,2.88349,4.35977,2515.87,1.90354,205.122,15.7734,0,0,0,0
h8245536,4.22494,2.94238,4.12505,2418.16,1.98045,179.925,2.68312,0,0,0,0
h8245537,5.51127,3.22347,5.5064,2701.12,2.06848,230.601,0.0,2,0,0,2
h8245539,4.66577,3.84404,4.6603,2467.85,1.94058,149.154,25.1468,2,0,0,2
h8245540,4.09871,2.82903,4.04678,2457.34,1.94888,126.275,79.3423,0,0,0,0
h8245550,5.45581,4.72294,5.44008,2980.39,1.87466,383.081,39.9206,2,0,0,2
h8245553,4.28067,3.08244,4.28067,2378.87,2.01316,131.359,17.9389,2,0,0,2
h8245554,4.47803,3.06904,3.74033,2400.62,1.99492,174.946,8.93779,2,0,0,2
h8245557,5.47948,4.3531,5.46697,2904.4,1.92371,241.162,24.8309,2,0,0,2
h8245568,4.3504,3.05235,4.28471,2851.5,1.9594,207.096,30.3741,2,0,0,2
h8245574,5.47677,4.53874,5.4657,2830.63,1.97384,219.504,0.139457,2,0,0,2
h8245580,5.90442,4.64395,5.90442,3216.19,1.98539,214.061,8.28806,2,0,0,2
h8245599,4.71827,3.04512,4.71827,2436.51,2.29313,80.0271,0.0,2,0,0,2
h8245600,4.68642,3.08373,4.68017,3192.14,2.00035,130.115,31.7212,2,0,0,2
h8245601,5.14836,3.75202,5.08848,3554.71,1.79632,570.253,0.0,0,1,0,1
h8245607,4.06318,3.09545,4.04706,2470.58,1.93843,102.87,37.5768,2,0,0,2
h8245610,4.91314,3.40374,4.91314,3182.98,2.0061,227.501,15.8069,2,0,0,2
h8245612,4.72497,2.92375,4.69324,2867.13,1.94872,208.463,22.9963,0,0,0,0
h8245613,4.3491,2.87788,4.34717,2502.85,1.91344,267.588,0.0,0,0,0,0
h8245627,4.65323,3.72493,4.40162,2451.34,1.95364,132.851,24.7646,2,0,0,2
h8245628,4.19621,2.91655,4.19621,2328.08,2.05708,99.5136,9.13168,0,0,0,0
h8245633,4.4462,3.72527,4.42909,1970.38,2.02543,139.826,24.0254,2,0,0,2
h8245634,6.0975,3.63176,6.00209,2927.75,1.90836,373.943,0.0,2,0,0,2
h8245638,7.12951,5.99609,7.12951,2789.77,2.00275,209.67,0.0,2,0,0,2
h8245640,4.73785,3.40308,4.00572,2764.89,2.02077,187.049,3.51938,2,0,0,2
h8245652,4.19132,2.92326,3.57745,3221.3,1.98224,87.2682,100.683,0,0,0,0
h8245654,4.13845,3.13918,3.96569,1573.72,2.02875,92.7261,18.1112,2,0,0,2
h8245657,4.31551,3.18998,4.28123,3149.21,2.02762,177.46,7.70047,2,0,0,2
h8245659,4.95967,3.9624,4.95289,2705.33,2.06527,137.404,27.6137,2,0,0,2
h8245663,4.82257,2.9642,4.21168,2861.12,1.95281,187.855,58.3351,0,0,0,0
h8245664,5.60433,4.5702,5.60433,3193.08,1.99976,214.9,7.42891,2,0,0,2
h8245667,4.22796,3.09345,4.22113,2728.35,2.04784,103.821,37.3652,2,0,0,2
h8245673,4.52432,3.1552,3.97518,3146.21,2.02955,120.633,62.2661,2,0,0,2
h8245692,4.21191,3.03429,4.18525,2449.78,1.95489,193.736,6.09648,2,0,0,2
h8245694,5.5042,4.16011,5.5042,1622.2,1.96813,124.424,0.0684239,2,0,0,2
h8245721,4.69045,3.27046,4.69045,3267.73,1.95407,143.934,139.494,2,0,0,2
h8245722,7.29832,6.32665,7.29673,3441.71,1.8553,343.277,3.05085,2,0,0,2
h8245725,4.73659,3.28302,4.73106,2855.89,1.95638,232.11,108.656,2,0,0,2
h8245731,4.69025,3.33276,4.69025,2447.84,1.95644,200.123,6.21341,2,0,0,2
h8245747,7.2357,6.1486,7.2357,3170.89,1.76203,342.045,7.68268,2,0,0,2
h8245749,4.74112,3.39366,4.68442,2531.32,1.89192,140.725,70.119,2,0,0,2
h8245755,4.40801,3.05237,4.36493,2509.21,1.90859,287.571,0.0,2,0,0,2
h8245759,5.62096,4.52443,5.62096,2697.98,2.36673,123.791,0.161395,2,0,0,2
h8245763,4.686,3.20072,4.67004,3001.04,1.86176,149.197,175.59,2,0,0,2
h8245764,5.86245,4.84724,5.63943,3296.74,1.93688,244.463,12.9993,2,0,0,2
h8245769,5.84535,5.18544,5.84415,2585.85,1.85202,233.106,5.36362,2,0,0,2
h8245771,4.71577,3.75404,4.69998,2517.72,1.90214,243.518,4.60053,2,0,0,2
h8245775,5.2625,3.43367,5.24786,2841.34,1.9664,180.557,44.9144,2,0,0,2
h8245778,3.99886,2.98866,3.99886,1430.61,2.23171,109.377,0.0,0,0,0,0
h8245786,4.61249,3.42782,4.57982,3414.73,1.86996,359.925,9.96842,4,0,0,4
h8245787,4.57701,3.03565,4.57701,2919.73,1.91361,235.282,79.0666,2,0,0,2
h8245789,4.53577,3.20134,4.18484,3342.2,1.91054,344.291,0.410543,4,0,0,4
h8245793,4.68669,3.40042,4.67608,3285.16,1.94371,233.281,60.664,2,0,0,2
h8245801,4.43735,3.21045,4.42708,2013.83,1.98174,111.15,16.6728,2,0,0,2
h8245811,4.46022,3.88934,4.31897,2020.04,1.97564,200.11,5.82433,2,0,0,2
h8245831,4.29671,3.16141,4.2915,1940.78,2.05632,107.374,7.79973,2,0,0,2
h8245833,4.60821,3.54591,4.50766,2453.75,1.95172,149.682,44.0171,2,0,0,2
h8245836,3.90791,3.0842,3.90791,1931.0,2.06674,87.2753,10.6249,2,0,0,2
h8245838,5.03218,4.32596,5.03218,1828.46,2.18264,101.102,1.98062,2,0,0,2
h8245851,4.47807,3.03844,4.46621,3183.05,2.00606,115.444,67.099,2,0,0,2
h8245854,4.27477,2.98358,4.27476,2706.59,2.06431,103.663,61.145,0,0,0,0
h8245862,5.12857,3.63364,5.12857,2558.41,1.87189,281.695,0.0,2,0,0,2
h8245881,4.34865,2.75938,3.52249,2940.02,1.90041,359.154,0.0,0,0,0,0
h8245883,7.89463,7.36259,7.89121,2503.88,1.91265,227.46,0.320181,2,0,0,2
h8245887,4.43975,2.88679,3.95994,2345.12,2.04213,134.752,39.5689,0,0,0,0
h8245889,5.68869,4.84779,5.68375,3318.01,1.92447,265.644,9.77038,2,0,0,2
h8245897,4.37297,2.96774,3.84313,2474.77,1.93514,235.134,0.0,0,0,0,0
h8245902,5.88771,3.36261,5.88771,3289.81,1.94096,314.108,12.9242,2,0,0,2
h8245923,6.02295,3.8067,5.51683,2861.83,1.67342,556.015,0.0,0,0,1,1
h8245925,7.55731,6.56657,7.55455,3515.33,1.58939,570.069,3.14382,2,0,0,2
h8245926,5.4278,3.38274,5.4278,2653.59,1.80474,410.347,2.61315,2,0,0,2
h8245928,5.34074,3.23806,5.32456,3261.91,1.95756,354.857,0.0,2,0,0,2
h8245932,8.26233,6.77778,8.26233,4087.59,1.56214,559.179,100.873,2,0,0,2
h8245935,6.04408,4.76013,6.02828,2712.97,1.76524,242.226,76.1427,2,0,0,2
h8245937,8.02351,7.24119,7.96227,3667.1,1.74127,456.055,0.161395,2,0,0,2
h8245939,6.25955,4.68219,6.25955,3886.15,1.64312,665.873,27.0398,2,0,0,2
h8245940,7.57427,3.48241,7.42687,3943.84,1.61908,666.494,0.114909,2,0,0,2
h8245942,5.84839,4.18654,5.64867,2704.73,1.77062,404.821,1.91848,2,0,0,2
h8245946,5.70165,4.12918,5.70165,2324.29,1.71703,341.76,21.5758,2,0,0,2
h8245948,8.73838,8.05038,8.73838,3847.95,1.65943,432.23,0.0464855,2,0,0,2
h8245952,8.75484,7.86858,8.75484,3814.61,1.67393,427.858,0.694674,2,0,0,2
h8245961,4.72618,2.7148,4.10355,3171.41,1.76175,522.325,4.38956,0,0,0,0
h8245962,4.73273,3.30408,4.73273,3037.63,1.83934,352.884,0.0464855,6,0,0,6
h8245964,5.06983,3.51028,5.06983,2582.4,1.8545,191.919,93.4049,2,0,0,2
h8245968,4.74712,2.9575,3.97514,2602.85,1.83993,391.304,3.78786,0,0,0,0
h8245970,5.90914,4.63924,5.90557,2923.64,1.91105,246.601,6.26831,2,0,0,2
h8245978,6.10435,4.37283,6.10435,3560.24,1.79353,449.888,3.81134,4,0,0,4
h8245980,5.98726,4.57567,5.98726,2937.66,1.90193,249.533,12.4311,2,0,0,2
h8245984,4.71083,3.54623,4.71083,2527.01,1.89514,222.933,10.8741,2,0,0,2
h8245985,5.97349,4.87874,5.9563,2568.2,1.86475,221.452,7.35207,2,0,0,2
h8245986,5.53446,4.38989,5.53446,2532.45,1.89107,204.746,15.8371,2,0,0,2
h8245993,5.22205,3.48649,5.22205,3264.21,1.95618,216.049,38.539,2,0,0,2
h8245995,4.99453,3.56794,4.87428,2398.9,1.99635,192.185,1.53402,2,0,0,2
h8245996,5.75859,5.09497,5.75635,2553.73,1.87532,216.368,3.64627,2,0,0,2
h8245999,4.78276,3.35211,4.17691,2667.34,1.79544,273.145,41.5157,4,0,0,4
h8246001,5.07859,3.30172,5.07859,2531.81,1.89155,193.817,28.8067,2,0,0,2
h8246003,5.69672,4.66339,5.32492,3357.8,1.90166,211.261,59.1008,2,0,0,2
h8246015,4.85823,3.36796,4.00989,2585.28,1.85243,266.958,2.36661,4,0,0,4
h8246022,4.30485,3.09668,4.08787,2522.45,1.89857,119.15,79.8511,2,0,0,2
h8246023,4.17486,2.64392,4.00666,1984.74,2.01078,181.729,0.0,0,0,0,0
h8246028,7.44205,6.86535,7.44205,3824.31,1.66969,460.825,44.9908,2,0,0,2
h8246030,4.65337,3.82141,4.46349,2222.5,1.79567,228.958,67.5206,2,0,0,2
h8246031,4.45816,3.18598,4.13833,2854.61,1.95726,121.422,63.6637,2,0,0,2
h8246033,4.35334,3.28922,4.35142,2870.58,1.94637,116.631,73.8534,2,0,0,2
h8246036,4.48337,3.52927,4.48337,2453.11,1.95223,158.482,33.844,2,0,0,2
h8246038,5.30147,4.33989,5.27028,3713.78,1.71938,465.897,33.5635,2,0,0,2
h8246048,5.38504,4.18781,5.37605,2681.13,1.78621,214.571,102.094,2,0,0,2
h8246053,4.46319,2.92651,4.46319,3221.51,1.98211,210.592,40.286,0,0,0,0
h8246058,4.61858,3.0817,3.35863,1692.88,1.88595,210.522,0.0,2,0,0,2
h8246066,4.79467,2.85104,4.79411,2567.72,1.8651,228.489,38.7683,0,0,0,0
h8246068,4.22041,3.15327,4.1418,2440.05,1.96268,111.513,43.7909,2,0,0,2
h8246069,3.86325,2.81387,3.66509,1642.5,1.94381,172.456,0.0,0,0,0,0
h8246073,6.49754,5.31376,6.49495,2751.44,1.74056,334.385,18.1097,2,0,0,2
h8246076,4.42796,3.25797,4.42796,1673.52,1.90777,142.257,39.5591,2,0,0,2
h8246077,4.49464,3.32745,4.49464,3366.18,1.89693,323.13,74.705,4,0,0,4
h8246083,4.4107,3.24322,4.38273,2067.81,1.93,147.176,82.8741,2,0,0,2
h8246084,5.60118,3.82856,5.55241,1851.31,1.72456,232.318,29.7436,2,0,0,2
h8246085,5.59828,4.66461,5.59828,2555.51,1.87401,226.014,19.7435,2,0,0,2
h8246086,5.57152,4.91158,5.56657,2546.8,1.88042,205.805,10.4902,2,0,0,2
h8246087,5.42659,4.60085,5.42659,3338.82,1.91247,269.319,5.43312,2,0,0,2
h8246088,4.99946,3.68768,4.99741,3229.83,1.977,265.942,8.16011,2,0,0,2
h8246089,5.18122,4.07602,5.06825,2130.96,1.8728,168.661,33.0229,2,0,0,2
h8246090,4.7964,3.80659,4.77949,2130.14,1.87353,220.365,0.0,2,0,0,2
h8246093,5.55992,4.61138,5.55992,3140.97,2.03294,192.027,2.16656,2,0,0,2
h8246107,5.84484,4.23979,5.84484,3663.14,1.74315,524.589,41.7113,2,0,0,2
h8246116,4.58253,2.85461,4.58253,2473.8,1.93591,206.891,22.9406,0,0,0,0
h8246129,5.43164,4.63168,5.42283,2597.9,1.84343,217.264,39.0048,2,0,0,2
h8246132,4.77009,3.39959,4.77009,2522.25,1.89872,249.055,1.57636,4,0,0,4
h8246138,5.89062,4.61422,5.88616,3383.92,1.65111,682.108,0.0,2,0,0,2
h8246139,8.21339,7.86238,8.21339,4491.62,1.42163,979.662,0.0,4,0,0,4
h8246144,8.35126,6.91411,8.34912,3517.1,1.58859,478.417,100.943,2,0,0,2
h8246147,7.75338,6.64644,7.75054,3490.88,1.60052,433.618,140.025,2,0,0,2
h8246149,6.73772,5.44312,6.37769,3615.85,1.5452,661.738,16.9742,4,0,0,4
h8246150,6.49225,5.67024,6.20746,4275.79,1.49338,778.229,19.449,4,0,0,4
h8246151,5.09389,3.12134,4.4374,3830.39,1.66704,840.823,0.0684239,4,0,0,4
h8246152,6.96881,6.02317,6.96881,3978.31,1.60505,596.269,50.7266,2,0,0,2
h8246153,7.83539,6.59889,7.83539,4302.21,1.48421,709.763,52.5621,2,0,0,2
h8246155,5.08398,2.78098,5.08398,3760.37,1.69808,789.539,0.0,0,0,0,0
h8246157,5.04399,2.76367,5.04399,3754.01,1.70095,772.084,0.136848,0,0,0,0
h8246160,8.98196,8.03828,8.98196,4328.74,1.47512,743.743,0.801757,4,0,0,4
h8246172,6.6874,5.00523,6.6874,3076.09,1.55686,603.078,0.0,2,0,0,2
h8246173,6.49891,5.47842,6.49472,3597.86,1.55293,632.392,13.4314,4,0,0,4
h8246174,6.77044,5.25575,6.77044,3059.49,1.56531,508.962,59.8927,2,0,0,2
h8246177,8.0832,6.43391,8.0832,3804.58,1.46855,795.366,1.09478,2,0,0,2
h8246178,5.49417,3.57927,5.49417,2864.19,1.67204,594.107,0.0,2,0,0,2
h8246183,8.67239,7.3452,8.67239,3713.74,1.50447,548.368,42.8714,2,0,0,2
h8246184,5.34335,3.48747,5.30016,2847.1,1.68208,466.997,32.3115,6,0,0,6
h8246185,6.09931,5.37399,6.05728,4148.55,1.53919,765.21,0.114909,4,0,0,4
h8246188,8.23395,7.19651,8.23395,3747.11,1.49107,668.754,0.0,2,0,0,2
h8246191,6.49138,5.16111,6.49138,3924.66,1.627,813.139,0.0,2,0,0,2
h8246195,7.39881,6.1056,7.39881,3890.49,1.64128,665.107,0.0,2,0,0,2
h8246196,6.75172,5.83802,6.74011,3416.63,1.6353,580.602,0.0,2,0,0,2
h8246199,5.00074,2.87645,5.00074,2813.7,1.70204,515.78,12.778,0,0,0,0
h8246202,4.96745,2.71844,4.96745,3745.87,1.70465,726.42,19.8647,0,0,0,0
h8246203,4.92214,2.68718,4.92214,3737.96,1.70826,731.939,19.6286,0,0,0,0
h8246205,4.48299,2.70431,4.20348,2393.62,1.66729,563.81,0.0,0,0,0,0
h8246208,6.78433,5.29641,6.72279,3789.57,1.68499,541.981,77.1382,4,0,0,4
h8246209,7.21277,5.85383,7.21277,4215.8,1.51464,733.565,77.8818,2,0,0,2
h8246211,6.17708,5.45577,6.14408,4135.67,1.54398,717.773,1.32721,4,0,0,4
h8246213,6.59264,5.84127,6.59264,3064.48,1.56276,540.604,15.387,2,0,0,2
h8246215,6.86361,3.14541,6.86361,2557.33,1.56056,441.113,18.8179,0,0,1,1
h8246221,4.59641,3.17559,4.59641,2674.39,1.7907,432.692,0.0,2,0,0,2
h8246223,6.49073,5.51483,6.49073,3830.01,1.6672,610.363,22.9991,2,0,0,2
h8246226,6.46432,5.59977,6.46432,2600.64,1.53458,354.762,86.5966,2,0,0,2
h8246227,6.7237,5.84079,6.7237,3098.89,1.54541,583.26,0.139457,4,0,0,4
h8246228,7.02707,5.46096,7.02707,3597.37,1.55314,675.546,0.320181,2,0,0,2
h8246229,5.66658,3.84763,5.66658,3306.12,1.68996,685.596,0.0,2,0,0,2
h8246233,6.18259,4.28848,6.18259,2769.64,1.72912,359.474,86.4505,2,0,0,2
h8246236,7.19371,4.00857,6.6545,3957.17,1.61363,696.328,0.325399,2,0,0,2
h8246240,5.49723,4.05653,5.49723,3275.54,1.70574,627.625,0.0,2,0,0,2
h8246243,5.05161,3.43863,5.05161,3143.02,1.77766,529.586,3.89127,0,1,0,1
h8246247,8.86939,8.01562,8.86939,4050.0,1.57664,488.039,36.5872,2,0,0,2
h8246257,4.41647,3.30853,4.03738,2835.0,1.9708,110.876,123.84,2,0,0,2
h8246258,7.22476,3.29903,6.92639,3240.0,1.9708,379.407,0.0,2,0,0,2
h8246266,4.56674,3.42692,4.55024,2430.0,1.9708,161.425,27.8561,2,0,0,2
h8246268,4.42158,3.37577,4.41061,3574.29,1.78648,656.836,0.0,4,0,0,4
h8246269,5.15568,3.4511,5.15568,3610.88,1.76838,606.811,0.0,4,0,0,4
h8246276,5.73557,3.21696,5.09953,2876.66,1.80353,465.668,0.0,2,0,0,2
h8246277,3.78221,3.22771,3.7783,2494.08,1.92017,299.777,0.0,8,0,0,8
h8246285,6.6386,6.16335,6.63709,3629.33,1.75939,457.057,0.0,4,0,0,4
h8246286,6.7417,6.46089,6.7417,3779.49,1.68949,552.169,1.16842,8,0,0,8
h8246302,3.36285,2.892,3.36285,1421.6,2.24584,102.001,0.0,0,0,0,0
h8246309,10.65642,10.58523,10.65642,3334.81,1.67543,383.226,0.0,2,0,0,2
h8246310,3.77542,3.65852,3.77542,2752.45,2.1749,245.197,0.0,4,0,0,4
h8246315,9.65822,9.58193,9.65194,3215.26,1.6136,413.306,0.0,2,0,0,2
h8246319,5.46045,2.96756,5.46045,3041.43,1.83704,421.39,0.0,0,0,0,0
h8246323,4.03157,3.07763,4.02441,3065.7,2.08285,372.029,0.0,2,0,0,2
h8246329,5.22273,4.27918,5.19957,2405.72,1.8248,313.71,0.0,2,0,0,2
h8246336,3.95781,3.48308,3.93057,2447.7,1.95655,333.702,0.0,4,0,0,4
h8246337,4.05418,3.2484,4.04746,1886.9,1.69204,335.078,0.0,2,0,0,2
h8246357,7.85144,7.70133,7.85144,2968.11,1.74796,376.777,0.0,2,0,0,2
h8246360,7.51324,7.14636,7.51324,3299.98,1.57217,540.509,0.0,2,0,0,2
h8246363,7.37597,6.4905,7.25695,3877.17,1.64692,596.867,0.0,2,0,0,2
h8246367,6.30829,5.74582,6.29495,3298.54,1.69385,539.132,0.0,2,0,0,2
h8246373,4.76636,4.01338,4.75232,3337.96,1.7934,506.262,0.0,4,0,0,4
h8246377,8.70758,8.12341,8.70758,4336.96,1.47232,697.433,0.0,2,0,0,2
h8246381,4.67465,3.98745,4.66905,1197.99,1.99878,158.674,0.0,2,0,0,2
h8246382,5.91313,5.16559,5.9072,2492.3,1.76141,296.414,19.5272,2,0,0,2
h8246388,4.53694,4.20152,4.52693,2297.03,2.08489,167.257,13.2344,2,0,0,2
h8246393,4.83129,4.04002,4.80508,3194.04,1.87421,446.47,0.0,2,0,0,2
h8246395,4.38977,3.6592,4.15233,2761.19,1.87895,397.317,0.0,4,0,0,4
h8246397,4.02487,2.99828,3.95006,3562.0,1.79264,575.764,0.0,0,0,0,0
h8246405,4.58876,2.99432,4.58876,3191.71,1.87558,521.427,0.0,0,0,0,0
h8246416,4.14591,2.88571,3.99138,2788.85,2.00341,291.981,0.0,0,0,0,0
h8246417,3.86734,3.14569,3.85378,2387.54,2.00585,235.617,0.0,4,0,0,4
h8246424,5.60489,3.25273,5.60489,3172.19,1.76131,497.771,0.0,4,0,0,4
h8246429,4.77731,4.47424,4.77542,2777.49,2.01161,273.047,0.0,2,0,0,2
h8246434,4.57568,3.15516,4.57568,3152.76,1.89875,315.239,28.0494,2,0,0,2
h8246467,4.98305,3.85224,4.96924,3076.0,1.94614,378.051,0.0,2,0,0,2
h8246471,3.82602,3.32539,3.82006,1925.64,2.0725,194.91,0.0464855,2,0,0,2
h8246472,4.2922,3.36038,4.19102,2616.46,1.83036,393.733,0.0,4,0,0,4
h8246498,4.42839,3.09897,4.42839,2289.69,1.91728,267.365,0.0,2,0,0,2
h8246516,12.70482,12.54885,12.7024,3719.42,1.39488,453.36,1.77013,2,0,0,2
h8246517,4.15203,2.9711,3.80251,1986.98,2.00851,202.352,0.0,0,0,0,0
h8246522,7.04846,6.54071,7.04846,2258.82,1.7668,271.548,0.0,2,0,0,2
h8246523,4.54941,4.04266,4.53236,2392.38,2.00179,289.426,0.0,4,0,0,4
h8246525,7.76683,7.56814,7.76089,4057.67,1.57366,587.015,3.22897,2,0,0,2
h8246527,5.48158,5.0942,5.46883,2835.24,1.97063,201.666,20.4281,2,0,0,2
h8246538,3.9391,3.48155,3.83729,3014.79,1.85327,543.293,0.0,2,0,0,2
h8246541,5.57051,5.29923,5.56812,2879.56,1.80171,312.212,22.1791,2,0,0,2
h8246544,5.40571,3.62809,5.40571,3712.76,1.71985,669.058,0.0,4,0,0,4
